Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-03-18 00:00:00-04:00,509.06706203174264,510.5328388976783,507.5220360124236,507.93798828125,88893300,0.0,0.0,0.0
2024-03-19 00:00:00-04:00,507.23484938554435,511.0478762202208,506.21470542311687,510.76068115234375,60755300,0.0,0.0,0.0
2024-03-20 00:00:00-04:00,510.8201044796903,515.6235341900565,510.1367240855939,515.48486328125,69594600,0.0,0.0,0.0
2024-03-21 00:00:00-04:00,518.3669362427153,519.0799972433423,516.9010989924435,517.1883544921875,60256100,0.0,0.0,0.0
2024-03-22 00:00:00-04:00,517.0991508875658,517.5943522487688,515.9700772761705,516.2078247070312,79023000,0.0,0.0,0.0
2024-03-25 00:00:00-04:00,514.8113578960968,515.9503452837859,514.6231789481147,514.7816772460938,48512100,0.0,0.0,0.0
2024-03-26 00:00:00-04:00,516.2276294197574,516.574306667591,513.424833033871,513.8308715820312,65463700,0.0,0.0,0.0
2024-03-27 00:00:00-04:00,516.7030983621477,518.1887026536133,514.5043725770939,518.1490478515625,82999800,0.0,0.0,0.0
2024-03-28 00:00:00-04:00,518.1887197410889,519.5752475225421,517.7628537507529,518.050048828125,96294900,0.0,0.0,0.0
2024-04-01 00:00:00-04:00,518.8026977832243,519.3474072145876,515.9700999312377,517.148681640625,62477500,0.0,0.0,0.0
2024-04-02 00:00:00-04:00,513.2663787407818,513.9992671999094,511.5232600004811,513.8606567382812,74230300,0.0,0.0,0.0
2024-04-03 00:00:00-04:00,512.7513266543715,515.9503689165954,512.7018186025061,514.4251098632812,59155800,0.0,0.0,0.0
2024-04-04 00:00:00-04:00,518.4957179374168,518.8423347541981,507.83897362907743,508.14599609375,96858100,0.0,0.0,0.0
2024-04-05 00:00:00-04:00,509.5226586128974,515.4452481567992,509.0769652522051,513.4545288085938,74482100,0.0,0.0,0.0
2024-04-08 00:00:00-04:00,514.1676256081136,515.1877090342433,512.9197084378011,513.74169921875,48401800,0.0,0.0,0.0
2024-04-09 00:00:00-04:00,515.5046666061,515.7522673105218,509.4136650975685,514.3359985351562,68124400,0.0,0.0,0.0
2024-04-10 00:00:00-04:00,508.5520102686698,511.2062825180565,507.1753963185619,509.1858825683594,82652800,0.0,0.0,0.0
2024-04-11 00:00:00-04:00,510.73094461172184,514.4944634268413,507.16551846042853,513.0286865234375,70099000,0.0,0.0,0.0
2024-04-12 00:00:00-04:00,509.4335032535515,510.86959945939657,504.1942637744547,505.9472961425781,92469100,0.0,0.0,0.0
2024-04-15 00:00:00-04:00,510.18622940720803,510.35458096734675,498.74705825509733,499.6087341308594,92101400,0.0,0.0,0.0
2024-04-16 00:00:00-04:00,500.0940119130741,501.6390379238471,497.3902012818734,498.6975402832031,73484000,0.0,0.0,0.0
2024-04-17 00:00:00-04:00,501.19333983039104,501.3617216102896,494.32985547517376,495.7461242675781,75910300,0.0,0.0,0.0
2024-04-18 00:00:00-04:00,497.16245658697704,499.29181676831763,493.77526538398075,494.7260437011719,74548100,0.0,0.0,0.0
2024-04-19 00:00:00-04:00,494.64682110346547,495.65702116895267,489.12035605921216,490.40789794921875,102129100,0.0,0.0,0.0
2024-04-22 00:00:00-04:00,493.05225733120085,497.5586086146179,490.6752964406159,494.92413330078125,67961000,0.0,0.0,0.0
2024-04-23 00:00:00-04:00,496.96435638014214,501.23299037894094,494.73594989806725,500.7972106933594,64633600,0.0,0.0,0.0
2024-04-24 00:00:00-04:00,501.69846651270745,502.500690405206,498.30139198277436,500.55950927734375,55928100,0.0,0.0,0.0
2024-04-25 00:00:00-04:00,494.3892945397056,499.43044149195106,492.7155112810887,498.6579284667969,69122400,0.0,0.0,0.0
2024-04-26 00:00:00-04:00,501.49049852500383,504.98661944192617,500.8467427053988,503.3821716308594,64306100,0.0,0.0,0.0
2024-04-29 00:00:00-04:00,505.1945973517815,505.8482668742655,502.38185682226367,505.1648864746094,46415400,0.0,0.0,0.0
2024-04-30 00:00:00-04:00,503.6792517562141,504.66965456841757,497.16241455078125,497.16241455078125,77483600,0.0,0.0,0.0
2024-05-01 00:00:00-04:00,496.5681788979437,503.3128197951425,495.0726609432343,495.5480651855469,80242800,0.0,0.0,0.0
2024-05-02 00:00:00-04:00,499.3115766670157,501.0348981300909,494.7557176408706,500.1831359863281,62550200,0.0,0.0,0.0
2024-05-03 00:00:00-04:00,506.25432995034845,507.63097421000964,503.6792764673451,506.3830871582031,72756700,0.0,0.0,0.0
2024-05-06 00:00:00-04:00,508.8194530106577,511.6519905915833,508.3737596480693,511.6123962402344,47264700,0.0,0.0,0.0
2024-05-07 00:00:00-04:00,512.592893186346,513.5932097300324,511.49356053808145,512.1769409179688,52561300,0.0,0.0,0.0
2024-05-08 00:00:00-04:00,510.3149094204275,512.7710887945075,510.1960659313194,512.2263793945312,42047200,0.0,0.0,0.0
2024-05-09 00:00:00-04:00,512.4145934250506,515.2174502088312,511.7510404905161,515.1777954101562,43643700,0.0,0.0,0.0
2024-05-10 00:00:00-04:00,516.8021535312699,517.6242048938462,514.6034880294221,515.8414916992188,52233200,0.0,0.0,0.0
2024-05-13 00:00:00-04:00,517.544894396622,517.6538241987988,514.7519511946372,515.9107055664062,36716400,0.0,0.0,0.0
2024-05-14 00:00:00-04:00,516.1087864551328,518.8027134936191,515.5640770072746,518.2777709960938,57535900,0.0,0.0,0.0
2024-05-15 00:00:00-04:00,520.7835145760366,524.9927264220959,520.1397285845308,524.6956176757812,59504900,0.0,0.0,0.0
2024-05-16 00:00:00-04:00,524.7946706849524,526.4189458782306,523.4675042588854,523.6160888671875,50244800,0.0,0.0,0.0
2024-05-17 00:00:00-04:00,523.7349021143731,524.4381098639712,522.2592116146577,524.3687744140625,59187600,0.0,0.0,0.0
2024-05-20 00:00:00-04:00,524.4876736742167,526.4585657833363,524.0914883324435,524.9729614257812,37764200,0.0,0.0,0.0
2024-05-21 00:00:00-04:00,524.2004426341203,526.4189353173136,523.9924362765489,526.2604370117188,33437000,0.0,0.0,0.0
2024-05-22 00:00:00-04:00,525.5573158434247,526.2802906066842,522.5365386804145,524.7451782226562,48390000,0.0,0.0,0.0
2024-05-23 00:00:00-04:00,527.8451122672031,527.9540420702835,519.6841421979015,520.9122924804688,57211200,0.0,0.0,0.0
2024-05-24 00:00:00-04:00,522.7841195913288,525.1809380091343,521.8234578436425,524.35888671875,41258400,0.0,0.0,0.0
2024-05-28 00:00:00-04:00,525.1809488785617,525.4186358953048,522.0512419597281,524.725341796875,36269600,0.0,0.0,0.0
2024-05-29 00:00:00-04:00,520.6350120450624,522.2493736787949,520.327989550577,521.0509643554688,45190300,0.0,0.0,0.0
2024-05-30 00:00:00-04:00,519.4861246908551,520.1595913781238,516.3267371663876,517.5944213867188,46468500,0.0,0.0,0.0
2024-05-31 00:00:00-04:00,518.5650852962019,522.437534069485,513.3852369807861,522.3087768554688,90785800,0.0,0.0,0.0
2024-06-03 00:00:00-04:00,523.9428808912496,524.2300759262811,517.5844517279526,522.7345581054688,46835700,0.0,0.0,0.0
2024-06-04 00:00:00-04:00,521.4074995044357,524.0716855548387,519.9218952484352,523.3189697265625,34632700,0.0,0.0,0.0
2024-06-05 00:00:00-04:00,525.676161287564,529.5585236906696,523.6557007042801,529.5386962890625,47610400,0.0,0.0,0.0
2024-06-06 00:00:00-04:00,529.8456837163661,530.2814633771293,527.567769309855,529.5287475585938,30808500,0.0,0.0,0.0
2024-06-07 00:00:00-04:00,528.5383325154238,531.7373746702451,527.4290862135592,528.885009765625,43224500,0.0,0.0,0.0
2024-06-10 00:00:00-04:00,528.0629853102115,530.8460149060121,527.4588540784205,530.5191650390625,35729300,0.0,0.0,0.0
2024-06-11 00:00:00-04:00,528.9444489661214,531.8562357169258,526.9438158970391,531.7968139648438,36383400,0.0,0.0,0.0
2024-06-12 00:00:00-04:00,536.4318568024678,538.8979500262633,535.1146041933952,536.1644287109375,63251300,0.0,0.0,0.0
2024-06-13 00:00:00-04:00,537.9373126143792,538.1155778669757,534.4114810144458,537.2440185546875,44760900,0.0,0.0,0.0
2024-06-14 00:00:00-04:00,535.6891331345915,537.6006035053059,534.6689891171292,537.5709228515625,40089900,0.0,0.0,0.0
2024-06-17 00:00:00-04:00,536.8775841230741,543.2656944796701,536.4120633583274,541.849365234375,55839500,0.0,0.0,0.0
2024-06-18 00:00:00-04:00,541.90882144254,543.3548314310545,541.482955451608,543.22607421875,41376400,0.0,0.0,0.0
2024-06-20 00:00:00-04:00,544.1669516153021,544.8404183084012,539.9478257458514,541.7503662109375,70328200,0.0,0.0,0.0
2024-06-21 00:00:00-04:00,540.9147666280046,542.1567641077305,539.5435965588345,541.0240478515625,64513900,1.759,0.0,0.0
2024-06-24 00:00:00-04:00,540.845228398195,543.4484503647756,539.1461539482652,539.265380859375,45528700,0.0,0.0,0.0
2024-06-25 00:00:00-04:00,540.5073310314164,541.7096063649166,538.9672663608369,541.3419799804688,38273300,0.0,0.0,0.0
2024-06-26 00:00:00-04:00,540.209283574617,542.7429462731731,539.5535355969372,542.0176391601562,38550600,0.0,0.0,0.0
2024-06-27 00:00:00-04:00,541.8785333532583,543.4583808478909,541.1233891744105,542.8721313476562,35041500,0.0,0.0,0.0
2024-06-28 00:00:00-04:00,543.657081567454,546.7571632718256,539.4740725954332,540.7359008789062,76144500,0.0,0.0,0.0
2024-07-01 00:00:00-04:00,542.1368764681023,542.3852759657548,539.0468012719632,541.8487548828125,40297800,0.0,0.0,0.0
2024-07-02 00:00:00-04:00,540.2192968299051,545.4953002929688,540.1696290539968,545.4953002929688,40434800,0.0,0.0,0.0
2024-07-03 00:00:00-04:00,545.1772796111068,548.2971918317728,545.1375575237815,547.9295654296875,32789900,0.0,0.0,0.0
2024-07-05 00:00:00-04:00,548.2375511458326,551.4965208324575,547.5916882313281,551.0891723632812,41488400,0.0,0.0,0.0
2024-07-08 00:00:00-04:00,551.884046644386,552.6888585564628,550.6420492094277,551.72509765625,36110500,0.0,0.0,0.0
2024-07-09 00:00:00-04:00,552.6988432685978,553.6129364648433,551.9635904382866,552.2616577148438,27289700,0.0,0.0,0.0
2024-07-10 00:00:00-04:00,553.5036489009739,558.0741754742883,553.205581627829,557.7264404296875,38701200,0.0,0.0,0.0
2024-07-11 00:00:00-04:00,557.8456875577136,558.7300043704364,552.2716170924413,552.9174194335938,53054200,0.0,0.0,0.0
2024-07-12 00:00:00-04:00,554.0600306153884,560.0613404112083,553.5831230048191,556.4049072265625,53084400,0.0,0.0,0.0
2024-07-15 00:00:00-04:00,558.431857544371,561.2238652210849,556.0471983236289,557.93505859375,40584300,0.0,0.0,0.0
2024-07-16 00:00:00-04:00,559.2664631971054,561.5417806296592,558.5013733831685,561.2437133789062,36475300,0.0,0.0,0.0
2024-07-17 00:00:00-04:00,555.2225895749159,556.9216641071794,553.0466073751033,553.37451171875,57119000,0.0,0.0,0.0
2024-07-18 00:00:00-04:00,554.934410669843,555.9379543203733,546.906122110008,549.121826171875,56270400,0.0,0.0,0.0
2024-07-19 00:00:00-04:00,548.8834369853205,550.532843766842,544.4022999200884,545.4754028320312,65509100,0.0,0.0,0.0
2024-07-22 00:00:00-04:00,549.4597210903114,551.7152080677258,547.4924163595272,551.0991821289062,43346700,0.0,0.0,0.0
2024-07-23 00:00:00-04:00,550.9897636467225,553.1756911794572,549.7378812203599,550.2346801757812,34439600,0.0,0.0,0.0
2024-07-24 00:00:00-04:00,545.3461720780751,545.6541850257204,536.8310301226088,537.7650146484375,74515300,0.0,0.0,0.0
2024-07-25 00:00:00-04:00,537.8842542829834,543.9551841667384,534.0092584606904,534.9630737304688,61158300,0.0,0.0,0.0
2024-07-26 00:00:00-04:00,538.8083836881038,543.6869234665041,538.0234024103164,540.9545288085938,53763800,0.0,0.0,0.0
2024-07-29 00:00:00-04:00,542.5244041316022,543.5477785454984,539.2454821872736,541.2724609375,39515800,0.0,0.0,0.0
2024-07-30 00:00:00-04:00,542.7628888282719,543.8359917191809,535.0724495063189,538.5301513671875,46853600,0.0,0.0,0.0
2024-07-31 00:00:00-04:00,545.4654509864566,549.9565336849107,544.074450070198,547.2837524414062,65663400,0.0,0.0,0.0
2024-08-01 00:00:00-04:00,549.0324243092629,551.3176874562263,535.9765327439106,539.5336303710938,76428700,0.0,0.0,0.0
2024-08-02 00:00:00-04:00,532.3201333885539,533.5521852167631,525.2158833655485,529.4884033203125,82789100,0.0,0.0,0.0
2024-08-05 00:00:00-04:00,508.3645060852609,520.2280688833214,507.0032513256614,514.0677490234375,146267400,0.0,0.0,0.0
2024-08-06 00:00:00-04:00,515.8959552954199,526.3585719702824,514.554622172987,518.8072509765625,84826300,0.0,0.0,0.0
2024-08-07 00:00:00-04:00,525.0866708415548,528.186752187129,514.7333973542453,515.3394775390625,70698300,0.0,0.0,0.0
2024-08-08 00:00:00-04:00,520.5559060967021,527.8886642530557,518.4992115856069,527.2528076171875,63276600,0.0,0.0,0.0
2024-08-09 00:00:00-04:00,526.4181246025644,531.0880470710639,525.1761271718148,529.5777587890625,45619600,0.0,0.0,0.0
2024-08-12 00:00:00-04:00,530.7900026001965,532.300230302617,527.5508634586599,529.8560180664062,42542100,0.0,0.0,0.0
2024-08-13 00:00:00-04:00,533.0952107357589,538.8083997360982,532.846811214005,538.5698852539062,52333100,0.0,0.0,0.0
2024-08-14 00:00:00-04:00,539.3746584267726,541.471196329114,536.6621552508178,540.2689208984375,42446900,0.0,0.0,0.0
2024-08-15 00:00:00-04:00,545.982083814168,549.8173574187872,545.3660579251114,549.5292358398438,60846800,0.0,0.0,0.0
2024-08-16 00:00:00-04:00,547.8897787993742,551.4667678986649,547.7308298067959,550.7612915039062,44430700,0.0,0.0,0.0
2024-08-19 00:00:00-04:00,551.178580819559,556.02734375,550.3141554398344,556.02734375,39121800,0.0,0.0,0.0
2024-08-20 00:00:00-04:00,555.5703612216352,557.2495443135458,553.7620055346229,555.1232299804688,33732300,0.0,0.0,0.0
2024-08-21 00:00:00-04:00,556.1863497803622,558.5113350471692,551.1785772467962,557.0308837890625,41514600,0.0,0.0,0.0
2024-08-22 00:00:00-04:00,558.9584957024143,559.5745216188498,551.4270057843165,552.6590576171875,56121500,0.0,0.0,0.0
2024-08-23 00:00:00-04:00,555.9478586983942,559.4850647749988,553.7221484746989,558.5311889648438,50639400,0.0,0.0,0.0
2024-08-26 00:00:00-04:00,559.5744817024615,560.2997887939172,555.4709173504181,557.1997680664062,35788600,0.0,0.0,0.0
2024-08-27 00:00:00-04:00,555.9081495950009,558.4617037979162,554.7456568855777,557.9649047851562,32693900,0.0,0.0,0.0
2024-08-28 00:00:00-04:00,557.6171732764703,558.054358836253,551.4866297560903,554.7257690429688,41066000,0.0,0.0,0.0
2024-08-29 00:00:00-04:00,556.7228644372319,560.0712846741632,553.6128980049808,554.775390625,38715200,0.0,0.0,0.0
2024-08-30 00:00:00-04:00,557.1799456914886,560.5879794062929,553.5731802564248,560.0712890625,62700100,0.0,0.0,0.0
2024-09-03 00:00:00-04:00,556.881834277098,557.2196842759827,545.9920391595765,548.5455932617188,60600100,0.0,0.0,0.0
2024-09-04 00:00:00-04:00,546.6776530334589,550.8805533310392,545.9424001879108,547.4228515625,47224900,0.0,0.0,0.0
2024-09-05 00:00:00-04:00,547.3632653261916,550.2546090791159,543.5974897597426,546.0914306640625,44264300,0.0,0.0,0.0
2024-09-06 00:00:00-04:00,546.4192590723125,548.0686049858448,535.9864805968631,536.9005737304688,68493800,0.0,0.0,0.0
2024-09-09 00:00:00-04:00,541.1631228289683,544.2035299903176,539.2057034224284,542.9118041992188,40445800,0.0,0.0,0.0
2024-09-10 00:00:00-04:00,544.8494324631771,545.6344137643763,539.9013333958526,545.2766723632812,36394600,0.0,0.0,0.0
2024-09-11 00:00:00-04:00,545.1871934136049,551.8045289085911,536.5031572548023,550.8705444335938,75248600,0.0,0.0,0.0
2024-09-12 00:00:00-04:00,551.4568452963957,555.818755147093,549.201358390866,555.5107421875,51892700,0.0,0.0,0.0
2024-09-13 00:00:00-04:00,556.1267241742606,559.4254766085033,555.8683790070602,558.4119873046875,39310500,0.0,0.0,0.0
2024-09-16 00:00:00-04:00,558.1437002092299,559.5049245430299,556.3155139503538,559.2366943359375,36656100,0.0,0.0,0.0
2024-09-17 00:00:00-04:00,561.4821822822897,562.9527484995683,557.1997775054689,559.4652099609375,49321000,0.0,0.0,0.0
2024-09-18 00:00:00-04:00,560.1309547132038,565.0492771870338,557.2396110727457,557.8059692382812,59044900,0.0,0.0,0.0
2024-09-19 00:00:00-04:00,567.3544220112178,569.2124454796876,564.4431870545009,567.3245849609375,75315500,0.0,0.0,0.0
2024-09-20 00:00:00-04:00,565.9352741325762,567.4003139915075,563.274186536296,566.3438720703125,77503100,1.746,0.0,0.0
2024-09-23 00:00:00-04:00,567.4302449810484,568.4169144135892,566.1943533126803,567.7590942382812,44116900,0.0,0.0,0.0
2024-09-24 00:00:00-04:00,568.5663492842654,569.4434022584327,565.6960051561575,569.3836059570312,46805700,0.0,0.0,0.0
2024-09-25 00:00:00-04:00,569.2242153737513,569.9716996168105,567.001654193034,568.1278686523438,38428600,0.0,0.0,0.0
2024-09-26 00:00:00-04:00,572.453350103916,572.7822602105816,567.9883969266909,570.3803100585938,48336000,0.0,0.0,0.0
2024-09-27 00:00:00-04:00,571.4666429266127,572.2938149879185,568.5065738226857,569.5530395507812,42100900,0.0,0.0,0.0
2024-09-30 00:00:00-04:00,568.5065651200609,572.4533035880738,566.174448485196,571.8353881835938,63557400,0.0,0.0,0.0
2024-10-01 00:00:00-04:00,571.4766419055114,572.13440127127,564.1014397392948,566.712646484375,72668800,0.0,0.0,0.0
2024-10-02 00:00:00-04:00,565.80573723538,567.9883936936922,563.373919358678,566.9518432617188,38097800,0.0,0.0,0.0
2024-10-03 00:00:00-04:00,565.4568653371243,567.8886831733391,563.5931428250311,565.9153442382812,40846500,0.0,0.0,0.0
2024-10-04 00:00:00-04:00,570.4300917963334,571.4367135974977,566.1943479445887,571.0579833984375,42939100,0.0,0.0,0.0
2024-10-07 00:00:00-04:00,569.3836455038623,570.0414656953863,564.7293273686603,565.8953857421875,49964700,0.0,0.0,0.0
2024-10-08 00:00:00-04:00,568.5065999253031,571.8553755715546,567.6196315196793,571.2473754882812,37398700,0.0,0.0,0.0
2024-10-09 00:00:00-04:00,571.2374103968729,575.7721968989688,570.6294711322118,575.2041015625,37912200,0.0,0.0,0.0
2024-10-10 00:00:00-04:00,573.8386709048119,575.6425970526338,572.5629353063589,574.1974487304688,44138100,0.0,0.0,0.0
2024-10-11 00:00:00-04:00,574.1176761498197,578.3833484453603,573.9781311688434,577.6358642578125,42268000,0.0,0.0,0.0
2024-10-14 00:00:00-04:00,579.2703473815798,583.3068108718866,578.7820007527869,582.3599853515625,36217200,0.0,0.0,0.0
2024-10-15 00:00:00-04:00,582.6290678972117,582.9380255946008,576.5993134581498,577.835205078125,54203600,0.0,0.0,0.0
2024-10-16 00:00:00-04:00,577.835235088752,580.8749921074705,577.0179783689249,580.3467407226562,30725400,0.0,0.0,0.0
2024-10-17 00:00:00-04:00,583.944601340952,584.1539188175557,580.2071803114444,580.3965454101562,34393700,0.0,0.0,0.0
2024-10-18 00:00:00-04:00,582.1108141676949,583.4263936848293,580.6258219277963,582.6290893554688,37416800,0.0,0.0,0.0
2024-10-21 00:00:00-04:00,581.8915350892357,582.8881807335302,578.6524367452782,581.6723022460938,36439000,0.0,0.0,0.0
2024-10-22 00:00:00-04:00,579.1009372156066,582.539376841233,578.4332016690254,581.3633422851562,34183800,0.0,0.0,0.0
2024-10-23 00:00:00-04:00,579.3102592315893,579.7587619393839,572.4931762322094,576.0512084960938,49314600,0.0,0.0,0.0
2024-10-24 00:00:00-04:00,578.0345050935296,578.1142537753539,574.6359703072284,577.2969970703125,34979900,0.0,0.0,0.0
2024-10-25 00:00:00-04:00,579.5594025561556,582.4995192928038,576.1409153890147,577.09765625,47268200,0.0,0.0,0.0
2024-10-28 00:00:00-04:00,580.625843766574,580.7554125683909,578.5727561467988,578.8817138671875,30174700,0.0,0.0,0.0
2024-10-29 00:00:00-04:00,577.9049390899631,580.9546722574563,576.4897193404522,579.8185424804688,42899700,0.0,0.0,0.0
2024-10-30 00:00:00-04:00,579.340127925038,581.3633477929158,577.3468366252599,578.064453125,41435800,0.0,0.0,0.0
2024-10-31 00:00:00-04:00,573.6293759428813,573.6991484390127,566.5332636815825,566.7326049804688,60182500,0.0,0.0,0.0
2024-11-01 00:00:00-04:00,569.4036017001581,573.6193933460836,568.705937577061,569.12451171875,45667500,0.0,0.0,0.0
2024-11-04 00:00:00-05:00,569.2640201958944,570.5795996729566,565.9850781072051,567.8986206054688,38217000,0.0,0.0,0.0
2024-11-05 00:00:00-05:00,568.8255339356318,574.8054078922688,568.6063010891585,574.7655639648438,39478300,0.0,0.0,0.0
